,word,pos,prevPOS,PrevWord,iob,Vector,PrevIOB,CaseStatus
28552,was,VBD,EX,there,O,0.9700942236788201,O,0
28553,Richard,NNP,VBD,was,I-PER,0.7789157449132869,O,1
28554,J.,NNP,NNP,Richard,I-PER,0.0,I-PER,1
28555,Roberts,NNP,NNP,J.,I-PER,0.7839683189949475,I-PER,1
28556,.,.,NNP,Roberts,O,0.0,I-PER,0
28557, ,VB,.,.,O,0.0,O,0
28558,Nobel,NNP,VB, ,I-MISC,0.6319814283763485,O,0
28559,laureate,NN,NNP,Nobel,O,0.5348900723747099,I-MISC,0
28560,James,NNP,NN,laureate,I-PER,0.5032090673221358,O,1
28561,D.,NNP,NNP,James,I-PER,0.0,I-PER,1
28562,Watson,NNP,NNP,D.,I-PER,0.971186672128909,I-PER,1
28563,(,(,NNP,Watson,O,0.0,I-PER,0
28564,who,WP,(,(,O,0.9803359278984023,O,0
28565,co-discovered,VBD,WP,who,O,0.0,O,0
28566,the,DT,VBD,co-discovered,O,0.9044107606172334,O,0
28567,double,JJ,DT,the,O,0.31039191588146936,O,0
28568,helix,NN,JJ,double,O,0.4477673084801311,O,0
28569,structure,NN,NN,helix,O,0.8739587600710091,O,0
28570,of,IN,NN,structure,O,0.644271473439847,O,0
28571,DNA,NN,IN,of,I-MISC,0.305612453912331,O,3
28572,with,IN,NN,DNA,O,0.985525058036324,I-MISC,0
28573,Francis,NNP,IN,with,I-PER,0.3990167963949201,O,1
28574,Crick,NNP,NNP,Francis,I-PER,0.25863717055851426,I-PER,1
28575,),),NNP,Crick,O,0.0,I-PER,0
28576,served,VBD,),),O,0.8208384541854431,O,0
28577,as,IN,VBD,served,O,0.09791069233920524,O,0
28578,the,DT,IN,as,O,0.9044107606172334,O,0
28579,Laboratory,NNP,DT,the,O,0.5287450498429606,O,1
28580,'s,POS,NNP,Laboratory,O,0.0,O,0
28581,Director,NNP,POS,'s,O,0.29659975419909873,O,1
28582,and,CC,NNP,Director,O,0.08152396558787382,O,0
28583,President,NNP,CC,and,O,0.7155537348081388,O,1
28584,for,IN,NNP,President,O,0.3921889935818654,O,0
28585,35,CD,IN,for,O,0.03577768674040694,O,0
28586,years,NNS,CD,35,O,0.9946743138058173,O,0
28587,",",",",NNS,years,O,0.0,O,0
28588,and,CC,",",",",O,0.08152396558787382,O,0
28589,later,RB,CC,and,O,0.5333879557558378,O,0
28590,assumed,VBD,RB,later,O,0.10146114980199372,O,0
28591,the,DT,VBD,assumed,O,0.9044107606172334,O,0
28592,role,NN,DT,the,O,0.7857435477263417,O,0
28593,of,IN,NN,role,O,0.644271473439847,O,0
28594,Chancellor,NNP,IN,of,O,0.19677727707223816,O,1
28595,.,.,NNP,Chancellor,O,0.0,O,0
28596, ,NN,.,.,O,0.0,O,0
28597,In,IN,NN, ,O,0.47699030452000546,O,0
28598,October,NNP,IN,In,O,0.6437252492148027,O,1
28599,2007,CD,NNP,October,O,0.030998224771268606,O,0
28600,Watson,NNP,CD,2007,I-PER,0.971186672128909,O,1
28601,resigned,VBD,NNP,Watson,O,0.7703127133688379,I-PER,0
28602,as,IN,VBD,resigned,O,0.09791069233920524,O,0
28603,a,DT,IN,as,O,0.0,O,0
28604,result,NN,DT,a,O,0.7729072784377987,O,0
28605,of,IN,NN,result,O,0.644271473439847,O,0
28606,controversial,JJ,IN,of,O,0.2437525604260549,O,0
28607,remarks,NNS,JJ,controversial,O,0.7634849105557832,O,0
28608,about,IN,NNS,remarks,O,0.04916018025399427,O,0
28609,race,NN,IN,about,O,0.7397241567663526,O,0
28610,made,VBN,NN,race,O,0.5668441895398061,O,0
28611,to,TO,VBN,made,O,0.9151986890618599,O,0
28612,The,DT,TO,to,I-ORG,0.9044107606172334,O,1
28613,Sunday,NNP,DT,The,I-ORG,0.882425235559197,I-ORG,1
28614,Times,NNPS,NNP,Sunday,I-ORG,0.9138331284992489,I-ORG,1
28615,in,IN,NNPS,Times,O,0.47699030452000546,I-ORG,0
28616,the,DT,IN,in,O,0.9044107606172334,O,0
28617,U.K,NNP,DT,the,I-LOC,0.0,O,2
28618,.,.,NNP,U.K,O,0.0,I-LOC,0
28619, ,NNP,.,.,O,0.0,O,0
28620,Currently,NNP,NNP, ,O,0.26491874914652463,O,0
28621,",",",",NNP,Currently,O,0.0,O,0
28622,cancer,NN,",",",",O,0.1753379762392462,O,0
28623,biologist,NN,NN,cancer,O,0.13915062133005598,O,0
28624,Bruce,NNP,NN,biologist,I-PER,0.1615458145568756,O,1
28625,Stillman,NNP,NNP,Bruce,I-PER,0.8682234057080431,I-PER,1
28626,serves,VBZ,NNP,Stillman,O,0.8211115662979653,I-PER,0
28627,as,IN,VBZ,serves,O,0.09791069233920524,O,0
28628,laboratory,NN,IN,as,O,0.5287450498429606,O,0
28629,President,NNP,NN,laboratory,O,0.7155537348081388,O,1
28630,.,.,NNP,President,O,0.0,O,0
28631, ,NN,.,.,O,0.0,O,0
28632,During,IN,NN, ,O,0.31899494742591833,O,0
28633,the,DT,IN,During,O,0.9044107606172334,O,0
28634,years,NNS,DT,the,O,0.9946743138058173,O,0
28635,1910,CD,NNS,years,O,0.016796394920114706,O,0
28636,to,TO,CD,1910,O,0.9151986890618599,O,0
28637,1940,CD,TO,to,O,0.020346852382903183,O,0
28638,",",",",CD,1940,O,0.0,O,0
28639,the,DT,",",",",O,0.9044107606172334,O,0
28640,laboratory,NN,DT,the,O,0.5287450498429606,O,0
28641,was,VBD,NN,laboratory,O,0.9700942236788201,O,0
28642,also,RB,VBD,was,O,0.07469616277481907,O,0
28643,the,DT,RB,also,O,0.9044107606172334,O,0
28644,home,NN,DT,the,O,0.4589649050935409,O,0
28645,of,IN,NN,home,O,0.644271473439847,O,0
28646,the,DT,IN,of,O,0.9044107606172334,O,0
28647,Eugenics,NNP,DT,the,I-ORG,0.34917383585962036,O,1
28648,Record,NNP,NNP,Eugenics,I-ORG,0.7525604260548955,I-ORG,1
28649,Office,NNP,NNP,Record,I-ORG,0.6457735900587191,I-ORG,1
28650,of,IN,NNP,Office,O,0.644271473439847,I-ORG,0
28651,biologist,NN,IN,of,O,0.13915062133005598,O,0
28652,Charles,NNP,NN,biologist,I-PER,0.19964495425372114,O,1
28653,B.,NNP,NNP,Charles,I-PER,0.0,I-PER,1
28654,Davenport,NNP,NNP,B.,I-PER,0.2717465519595794,I-PER,1
28655,and,CC,NNP,Davenport,O,0.08152396558787382,I-PER,0
28656,his,PRP$,CC,and,O,0.4555510036870135,O,0
28657,assistant,NN,PRP$,his,O,0.10050525740816606,O,0
28658,Harry,NNP,NN,assistant,I-PER,0.44093950566707635,O,1
28659,H.,NNP,NNP,Harry,I-PER,0.0,I-PER,1
28660,Laughlin,NNP,NNP,H.,I-PER,0.5342072920934043,I-PER,1
28661,",",",",NNP,Laughlin,O,0.0,I-PER,0
28662,two,CD,",",",",O,0.9373207701761573,O,0
28663,prominent,JJ,CD,two,O,0.7257954390277209,O,0
28664,American,JJ,JJ,prominent,I-MISC,0.07851973235012973,O,1
28665,eugenicists,NNS,JJ,American,O,0.3490372798033593,I-MISC,0
28666,of,IN,NNS,eugenicists,O,0.644271473439847,O,0
28667,the,DT,IN,of,O,0.9044107606172334,O,0
28668,period,NN,DT,the,O,0.6840092858118257,O,0
28669,.,.,NN,period,O,0.0,O,0
28670, ,NN,.,.,O,0.0,O,0
28671,In,IN,NN, ,O,0.47699030452000546,O,0
28672,1935,CD,IN,In,O,0.019664072101597707,O,0
28673,the,DT,CD,1935,O,0.9044107606172334,O,0
28674,Carnegie,NNP,DT,the,I-ORG,0.18325822750238974,O,1
28675,Institution,NNP,NNP,Carnegie,I-ORG,0.4905093540898539,I-ORG,1
28676,sent,VBD,NNP,Institution,O,0.8187901133415267,I-ORG,0
28677,a,DT,VBD,sent,O,0.0,O,0
28678,team,NN,DT,a,O,0.8969001775228731,O,0
28679,to,TO,NN,team,O,0.9151986890618599,O,0
28680,review,VB,TO,to,O,0.776184623788065,O,0
28681,their,PRP$,VB,review,O,0.9048204287860167,O,0
28682,work,NN,PRP$,their,O,0.988529291274068,O,0
28683,",",",",NN,work,O,0.0,O,0
28684,and,CC,",",",",O,0.08152396558787382,O,0
28685,as,IN,CC,and,O,0.09791069233920524,O,0
28686,a,DT,IN,as,O,0.0,O,0
28687,result,NN,DT,a,O,0.7729072784377987,O,0
28688,the,DT,NN,result,O,0.9044107606172334,O,0
28689,ERO,NNP,DT,the,I-ORG,0.3441212617779599,O,3
28690,was,VBD,NNP,ERO,O,0.9700942236788201,I-ORG,0
28691,ordered,VBN,VBD,was,O,0.6535572852656015,O,0
28692,to,TO,VBN,ordered,O,0.9151986890618599,O,0
28693,stop,VB,TO,to,O,0.8699986344394374,O,0
28694,all,DT,VB,stop,O,0.07210159770585825,O,0
28695,efforts,NNS,DT,all,O,0.32705175474532294,O,0
28696,.,.,NNS,efforts,O,0.0,O,0
28697, ,NN,.,.,O,0.0,O,0
28698,In,IN,NN, ,O,0.47699030452000546,O,0
28699,1939,CD,IN,In,O,0.020210296326642087,O,0
28700,the,DT,CD,1939,O,0.9044107606172334,O,0
28701,Institute,NNP,DT,the,O,0.4902362419773317,O,1
28702,withdrew,VBD,NNP,Institute,O,0.985661614092585,O,0
28703,funding,VBG,VBD,withdrew,O,0.40639082343301924,O,0
28704,for,IN,VBG,funding,O,0.3921889935818654,O,0
28705,the,DT,IN,for,O,0.9044107606172334,O,0
28706,ERO,NNP,DT,the,I-ORG,0.3441212617779599,O,3
28707,entirely,RB,NNP,ERO,O,0.3404342482589103,I-ORG,0
28708,",",",",RB,entirely,O,0.0,O,0
28709,leading,VBG,",",",",O,0.5372115253311485,O,0
28710,to,TO,VBG,leading,O,0.9151986890618599,O,0
28711,its,PRP$,TO,to,O,0.5008876143656971,O,0
28712,closure,NN,PRP$,its,O,0.2126177795985252,O,0
28713,.,.,NN,closure,O,0.0,O,0
28714, ,VB,.,.,O,0.0,O,0
28715,Their,PRP$,VB, ,O,0.9048204287860167,O,0
28716,reports,NNS,PRP$,Their,O,0.7671719240748327,O,0
28717,",",",",NNS,reports,O,0.0,O,0
28718,articles,NNS,",",",",O,0.09709135600163868,O,0
28719,",",",",NNS,articles,O,0.0,O,0
28720,charts,NNS,",",",",O,0.20046429059128773,O,0
28721,",",",",NNS,charts,O,0.0,O,0
28722,and,CC,",",",",O,0.08152396558787382,O,0
28723,pedigrees,NNS,CC,and,O,0.6792298238426874,O,0
28724,were,VBD,NNS,pedigrees,O,0.9762392462105695,O,0
28725,considered,VBN,VBD,were,O,0.23637853338795575,O,0
28726,scientific,JJ,VBN,considered,O,0.806363512221767,O,0
28727,"""",NNP,JJ,scientific,O,0.0,O,0
28728,facts,NNS,NNP,"""",O,0.36433155810460194,O,0
28729,"""",VBP,NNS,facts,O,0.0,O,0
28730,in,IN,VBP,"""",O,0.47699030452000546,O,0
28731,their,PRP$,IN,in,O,0.9048204287860167,O,0
28732,day,NN,PRP$,their,O,0.2724293322408849,O,0
28733,",",",",NN,day,O,0.0,O,0
28734,but,CC,",",",",O,0.16796394920114707,O,0
28735,have,VBP,CC,but,O,0.44257817834220947,O,0
28736,since,IN,VBP,have,O,0.8353133961491193,O,0
28737,been,VBN,IN,since,O,0.12931858527925713,O,0
28738,discredited,VBN,VBN,been,O,0.29946743138058174,O,0
28739,.,.,VBN,discredited,O,0.0,O,0
28740, ,JJ,.,.,O,0.0,O,0
28741,However,RB,JJ, ,O,0.4655195957940735,O,0
28742,",",",",RB,However,O,0.0,O,0
28743,this,DT,",",",",O,0.9080977741362829,O,0
28744,closure,NN,DT,this,O,0.2126177795985252,O,0
28745,came,VBD,NN,closure,O,0.17315307933906868,O,0
28746,15,CD,VBD,came,O,0.005189130137921617,O,0
28747,years,NNS,CD,15,O,0.9946743138058173,O,0
28748,after,IN,NNS,years,O,0.06445445855523692,O,0
28749,its,PRP$,IN,after,O,0.5008876143656971,O,0
28750,findings,NNS,PRP$,its,O,0.3814010651372388,O,0
28751,were,VBD,NNS,findings,O,0.9762392462105695,O,0
28752,incorporated,VBN,VBD,were,O,0.47931175747644406,O,0
28753,into,IN,VBN,incorporated,O,0.49542537211525334,O,0
28754,the,DT,IN,into,O,0.9044107606172334,O,0
28755,National,NNP,DT,the,I-MISC,0.6202376075378943,O,1
28756,Origins,NNP,NNP,National,I-MISC,0.6566980745596067,I-MISC,1
28757,Act,NNP,NNP,Origins,I-MISC,0.05462242250443807,I-MISC,1
28758,(,(,NNP,Act,O,0.0,I-MISC,0
28759,Immigration,NNP,(,(,I-MISC,0.47494196367608904,O,1
28760,Act,NNP,NNP,Immigration,I-MISC,0.05462242250443807,I-MISC,1
28761,of,IN,NNP,Act,I-MISC,0.644271473439847,I-MISC,0
28762,1924,CD,IN,of,I-MISC,0.018298511538986754,I-MISC,0
28763,),),CD,1924,O,0.0,I-MISC,0
28764,",",",",),),O,0.0,O,0
28765,which,WDT,",",",",O,0.9793800355045746,O,0
28766,severely,RB,WDT,which,O,0.8232964631981429,O,0
28767,reduced,VBD,RB,severely,O,0.754608766898812,O,0
28768,the,DT,VBD,reduced,O,0.9044107606172334,O,0
28769,number,NN,DT,the,O,0.6379898948518367,O,0
28770,of,IN,NN,number,O,0.644271473439847,O,0
28771,immigrants,NNS,IN,of,O,0.4748054076198279,O,0
28772,to,TO,NNS,immigrants,O,0.9151986890618599,O,0
28773,America,NNP,TO,to,I-LOC,0.07838317629386864,O,1
28774,from,IN,NNP,America,O,0.4033865901952752,I-LOC,0
28775,southern,JJ,IN,from,O,0.8510173426191452,O,0
28776,and,CC,JJ,southern,O,0.08152396558787382,O,0
28777,eastern,JJ,CC,and,O,0.3230916291137512,O,0
28778,Europe,NNP,JJ,eastern,I-LOC,0.3497200600846648,O,1
28779,who,WP,NNP,Europe,O,0.9803359278984023,I-LOC,0
28780,",",",",WP,who,O,0.0,O,0
28781,Harry,NNP,",",",",I-PER,0.44093950566707635,O,1
28782,Laughlin,NNP,NNP,Harry,I-PER,0.5342072920934043,I-PER,1
28783,testified,VBD,NNP,Laughlin,O,0.902362419773317,I-PER,0
28784,",",",",VBD,testified,O,0.0,O,0
28785,were,VBD,",",",",O,0.9762392462105695,O,0
28786,racially,RB,VBD,were,O,0.7399972688788747,O,0
28787,inferior,JJ,RB,racially,O,0.4843643315581046,O,0
28788,than,IN,JJ,inferior,O,0.903864536392189,O,0
28789,the,DT,IN,than,O,0.9044107606172334,O,0
28790,Nordic,JJ,DT,the,I-MISC,0.6337566571077428,O,1
28791,immigrants,NNS,JJ,Nordic,O,0.4748054076198279,I-MISC,0
28792,from,IN,NNS,immigrants,O,0.4033865901952752,O,0
28793,England,NNP,IN,from,I-LOC,0.33838590741499386,O,1
28794,and,CC,NNP,England,O,0.08152396558787382,I-LOC,0
28795,Germany,NNP,CC,and,I-LOC,0.4162228594838181,O,1
28796,.,.,NNP,Germany,O,0.0,I-LOC,0
28797, ,VB,.,.,O,0.0,O,0
28798,Aside,RB,VB, ,O,0.09832036050798854,O,0
28799,from,IN,RB,Aside,O,0.4033865901952752,O,0
28800,its,PRP$,IN,from,O,0.5008876143656971,O,0
28801,scientific,JJ,PRP$,its,O,0.806363512221767,O,0
28802,mission,NN,JJ,scientific,O,0.601119759661341,O,0
28803,",",",",NN,mission,O,0.0,O,0
28804,the,DT,",",",",O,0.9044107606172334,O,0
28805,laboratory,NN,DT,the,O,0.5287450498429606,O,0
28806,is,VBZ,NN,laboratory,O,0.4991123856343029,O,0
28807,host,VBN,VBZ,is,O,0.46251536255632936,O,0
28808,to,TO,VBN,host,O,0.9151986890618599,O,0
28809,world-class,JJ,TO,to,O,0.0,O,0
28810,scientific,JJ,JJ,world-class,O,0.806363512221767,O,0
28811,conferences,NNS,JJ,scientific,O,0.2322818517001229,O,0
28812,on,IN,NNS,conferences,O,0.6486412672402021,O,0
28813,a,DT,IN,on,O,0.0,O,0
28814,variety,NN,DT,a,O,0.9523419363648777,O,0
28815,of,IN,NN,variety,O,0.644271473439847,O,0
28816,topics,NNS,IN,of,O,0.9180663662433429,O,0
28817,.,.,NNS,topics,O,0.0,O,0
28818, ,VB,.,.,O,0.0,O,0
28819,The,DT,VB, ,O,0.9044107606172334,O,0
28820,first,JJ,DT,The,O,0.383039737812372,O,0
28821,of,IN,JJ,first,O,0.644271473439847,O,0
28822,the,DT,IN,of,O,0.9044107606172334,O,0
28823,annual,JJ,DT,the,O,0.08521097910692339,O,0
28824,Cold,NNP,JJ,annual,I-MISC,0.2154854567800082,O,1
28825,Spring,NNP,NNP,Cold,I-MISC,0.8578451454321999,I-MISC,1
28826,Harbor,NNP,NNP,Spring,I-MISC,0.4391642769356821,I-MISC,1
28827,Laboratory,NNP,NNP,Harbor,I-MISC,0.5287450498429606,I-MISC,1
28828,Symposium,NNP,NNP,Laboratory,I-MISC,0.8902089307660794,I-MISC,1
28829,on,IN,NNP,Symposium,O,0.6486412672402021,I-MISC,0
28830,Quantitative,NNP,IN,on,O,0.7369930356411307,O,1
28831,Biology,NNP,NNP,Quantitative,O,0.13928717738631707,O,1
28832,was,VBD,NNP,Biology,O,0.9700942236788201,O,0
28833,held,VBN,VBD,was,O,0.44763075242387,O,0
28834,in,IN,VBN,held,O,0.47699030452000546,O,0
28835,1934,CD,IN,in,O,0.01952751604533661,O,0
28836,.,.,CD,1934,O,0.0,O,0
28837, ,VB,.,.,O,0.0,O,0
28838,The,DT,VB, ,O,0.9044107606172334,O,0
28839,Symposium,NN,DT,The,O,0.8902089307660794,O,1
28840,in,IN,NN,Symposium,O,0.47699030452000546,O,0
28841,1960,CD,IN,in,O,0.02321452956438618,O,0
28842,",",",",CD,1960,O,0.0,O,0
28843,Biological,NNP,",",",",O,0.1388775092175338,O,1
28844,Clocks,NNP,NNP,Biological,O,0.21166188720469753,O,1
28845,",",",",NNP,Clocks,O,0.0,O,0
28846,was,VBD,",",",",O,0.9700942236788201,O,0
28847,arguably,RB,VBD,was,O,0.09313123037006692,O,0
28848,the,DT,RB,arguably,O,0.9044107606172334,O,0
28849,founding,JJ,DT,the,O,0.39724156766352586,O,0
28850,moment,NN,JJ,founding,O,0.6043971050116073,O,0
28851,of,IN,NN,moment,O,0.644271473439847,O,0
28852,the,DT,IN,of,O,0.9044107606172334,O,0
28853,field,NN,DT,the,O,0.3777140516181893,O,0
28854,of,IN,NN,field,O,0.644271473439847,O,0
28855,chronobiology,NN,IN,of,O,0.20592653284173154,O,0
28856,.,.,NN,chronobiology,O,0.0,O,0
28857, ,NN,.,.,O,0.0,O,0
28858,Now,RB,NN, ,O,0.6377167827393145,O,0
28859,",",",",RB,Now,O,0.0,O,0
28860,over,IN,",",",",O,0.6609313123037007,O,0
28861,24,CD,IN,over,O,0.03263689744640175,O,0
28862,meetings,NNS,CD,24,O,0.5873275979789704,O,0
28863,",",",",NNS,meetings,O,0.0,O,0
28864,in,IN,",",",",O,0.47699030452000546,O,0
28865,addition,NN,IN,in,O,0.05762665574218217,O,0
28866,to,TO,NN,addition,O,0.9151986890618599,O,0
28867,the,DT,TO,to,O,0.9044107606172334,O,0
28868,Symposium,NNP,DT,the,O,0.8902089307660794,O,1
28869,",",",",NNP,Symposium,O,0.0,O,0
28870,for,IN,",",",",O,0.3921889935818654,O,0
28871,between,IN,IN,for,O,0.1361463880923119,O,0
28872,200,CD,IN,between,O,0.02976922026491875,O,0
28873,and,CC,CD,200,O,0.08152396558787382,O,0
28874,500,CD,CC,and,O,0.03905503209067322,O,0
28875,scientists,NNS,CD,500,O,0.8066366243342892,O,0
28876,",",",",NNS,scientists,O,0.0,O,0
28877,are,VBP,",",",",O,0.09217533797623925,O,0
28878,held,VBN,VBP,are,O,0.44763075242387,O,0
28879,annually,RB,VBN,held,O,0.08534753516318448,O,0
28880,.,.,RB,annually,O,0.0,O,0
28881, ,VB,.,.,O,0.0,O,0
28882,The,DT,VB, ,O,0.9044107606172334,O,0
28883,Banbury,NNP,DT,The,I-LOC,0.11730165232828076,O,1
28884,Center,NNP,NNP,Banbury,I-LOC,0.19199781510309982,I-LOC,1
28885,is,VBZ,NNP,Center,O,0.4991123856343029,I-LOC,0
28886,a,DT,VBZ,is,O,0.0,O,0
28887,small,JJ,DT,a,O,0.8426874231872183,O,0
28888,conference,NN,JJ,small,O,0.2321452956438618,O,0
28889,center,NN,NN,conference,O,0.19199781510309982,O,0
28890,that,WDT,NN,center,O,0.9042742045609723,O,0
28891,holds,VBZ,WDT,that,O,0.45732623241840775,O,0
28892,discussion-style,JJ,VBZ,holds,O,0.0,O,0
28893,meetings,NNS,JJ,discussion-style,O,0.5873275979789704,O,0
28894,for,IN,NNS,meetings,O,0.3921889935818654,O,0
28895,only,RB,IN,for,O,0.6494606035777687,O,0
28896,36,CD,RB,only,O,0.03618735490919022,O,0
28897,invited,JJ,CD,36,O,0.4967909326778643,O,0
28898,participants,NNS,JJ,invited,O,0.6707633483544995,O,0
28899,.,.,NNS,participants,O,0.0,O,0
28900, ,VB,.,.,O,0.0,O,0
28901,These,DT,VB, ,O,0.906732213573672,O,0
28902,elite,JJ,DT,These,O,0.3315581046019391,O,0
28903,meetings,NNS,JJ,elite,O,0.5873275979789704,O,0
28904,cover,RB,NNS,meetings,O,0.2544039328144203,O,0
28905,often,RB,RB,cover,O,0.6468660385088079,O,0
28906,controversial,JJ,RB,often,O,0.2437525604260549,O,0
28907,topics,NNS,JJ,controversial,O,0.9180663662433429,O,0
28908,in,IN,NNS,topics,O,0.47699030452000546,O,0
28909,molecular,JJ,IN,in,O,0.6042605489553462,O,0
28910,biology,NN,JJ,molecular,O,0.13928717738631707,O,0
28911,and,CC,NN,biology,O,0.08152396558787382,O,0
28912,neuroscience,NN,CC,and,O,0.6270654103509491,O,0
28913,.,.,NN,neuroscience,O,0.0,O,0
28914, ,JJ,.,.,O,0.0,O,0
28915,Salvador,NNP,JJ, ,I-PER,0.7966680322272293,O,0
28916,Luria,NNP,NNP,Salvador,I-PER,0.563839956302062,I-PER,1
28917,and,CC,NNP,Luria,O,0.08152396558787382,I-PER,0
28918,Max,NNP,CC,and,I-PER,0.5832309162911375,O,1
28919,Delbrüc,NNP,NNP,Max,I-PER,0.2806226956165506,I-PER,1
28920,founded,VBD,NNP,Delbrüc,O,0.3969684555510037,I-PER,0
28921,the,DT,VBD,founded,O,0.9044107606172334,O,0
28922,Phage,NNP,DT,the,O,0.6875597432746142,O,1
28923,Course,NNP,NNP,Phage,O,0.25385770858937595,O,1
28924,in,IN,NNP,Course,O,0.47699030452000546,O,0
28925,1948,CD,IN,in,O,0.021439300832991944,O,0
28926,",",",",CD,1948,O,0.0,O,0
28927,a,DT,",",",",O,0.0,O,0
28928,course,NN,DT,a,O,0.25385770858937595,O,0
28929,that,WDT,NN,course,O,0.9042742045609723,O,0
28930,trained,VBD,WDT,that,O,0.9240748327188311,O,0
28931,many,JJ,VBD,trained,O,0.5746278847466885,O,0
28932,of,IN,JJ,many,O,0.644271473439847,O,0
28933,the,DT,IN,of,O,0.9044107606172334,O,0
28934,leaders,NNS,DT,the,O,0.5369384132186262,O,0
28935,of,IN,NNS,leaders,O,0.644271473439847,O,0
28936,the,DT,IN,of,O,0.9044107606172334,O,0
28937,new,JJ,DT,the,O,0.6277481906322545,O,0
28938,field,NN,JJ,new,O,0.3777140516181893,O,0
28939,of,IN,NN,field,O,0.644271473439847,O,0
28940,molecular,JJ,IN,of,O,0.6042605489553462,O,0
28941,genetics,NNS,JJ,molecular,O,0.4141745186399017,O,0
28942,.,.,NNS,genetics,O,0.0,O,0
28943, ,VB,.,.,O,0.0,O,0
28944,The,DT,VB, ,O,0.9044107606172334,O,0
28945,courses,NNS,DT,The,O,0.253994264645637,O,0
28946,proliferated,VBN,NNS,courses,O,0.7255223269151987,O,0
28947,under,IN,VBN,proliferated,O,0.9404615594701625,O,0
28948,Watson,NNP,IN,under,I-PER,0.971186672128909,O,1
28949,'s,POS,NNP,Watson,O,0.0,I-PER,0
28950,guidance,NN,POS,'s,O,0.43219991806636626,O,0
28951,and,CC,NN,guidance,O,0.08152396558787382,O,0
28952,each,DT,CC,and,O,0.32145295643861804,O,0
28953,year,NN,DT,each,O,0.994401201693295,O,0
28954,some,DT,NN,year,O,0.8467841048750512,O,0
28955,28,CD,DT,some,O,0.03359278984022941,O,0
28956,advanced,JJ,CD,28,O,0.06172333743001502,O,0
28957,courses,NNS,JJ,advanced,O,0.253994264645637,O,0
28958,are,VBP,NNS,courses,O,0.09217533797623925,O,0
28959,held,VBN,VBP,are,O,0.44763075242387,O,0
28960,for,IN,VBN,held,O,0.3921889935818654,O,0
28961,graduate,NN,IN,for,O,0.4259183394783559,O,0
28962,students,NNS,NN,graduate,O,0.8746415403523147,O,0
28963,and,CC,NNS,students,O,0.08152396558787382,O,0
28964,postdoctoral,JJ,CC,and,O,0.7096818243889117,O,0
28965,fellows,NNS,JJ,postdoctoral,O,0.37484637443670626,O,0
28966,who,WP,NNS,fellows,O,0.9803359278984023,O,0
28967,travel,VBP,WP,who,O,0.9277618462378806,O,0
28968,to,TO,VBP,travel,O,0.9151986890618599,O,0
28969,CSHL,VB,TO,to,I-ORG,0.26300696435886933,O,3
28970,from,IN,VB,CSHL,O,0.4033865901952752,I-ORG,0
28971,throughout,IN,IN,from,O,0.9104192270927216,O,0
28972,the,DT,IN,throughout,O,0.9044107606172334,O,0
28973,world,NN,DT,the,O,0.9892120715553735,O,0
28974,.,.,NN,world,O,0.0,O,0
28975, ,VB,.,.,O,0.0,O,0
28976,The,DT,VB, ,O,0.9044107606172334,O,0
28977,laboratory,NN,DT,The,O,0.5287450498429606,O,0
28978,also,RB,NN,laboratory,O,0.07469616277481907,O,0
28979,offers,VBZ,RB,also,O,0.645637034002458,O,0
28980,many,JJ,VBZ,offers,O,0.5746278847466885,O,0
28981,programs,NNS,JJ,many,O,0.7249761026901543,O,0
28982,for,IN,NNS,programs,O,0.3921889935818654,O,0
28983,students,NNS,IN,for,O,0.8746415403523147,O,0
28984,in,IN,NNS,students,O,0.47699030452000546,O,0
28985,high,JJ,IN,in,O,0.4524102143930083,O,0
28986,school,NN,JJ,high,O,0.8052710637716782,O,0
28987,and,CC,NN,school,O,0.08152396558787382,O,0
28988,college,NN,CC,and,O,0.21712412945514134,O,0
28989,in,IN,NN,college,O,0.47699030452000546,O,0
28990,biotechnology,NN,IN,in,O,0.1394237334425782,O,0
28991,and,CC,NN,biotechnology,O,0.08152396558787382,O,0
28992,biology,NN,CC,and,O,0.13928717738631707,O,0
28993,.,.,NN,biology,O,0.0,O,0
28994, ,VB,.,.,O,0.0,O,0
28995,The,DT,VB, ,O,0.9044107606172334,O,0
28996,lab,NN,DT,The,O,0.528062269561655,O,0
28997,is,VBZ,NN,lab,O,0.4991123856343029,O,0
28998,particularly,RB,VBZ,is,O,0.671446128635805,O,0
28999,well,RB,RB,particularly,O,0.9752833538167418,O,0
29000,known,VBN,RB,well,O,0.5249214802676498,O,0
29001,for,IN,VBN,known,O,0.3921889935818654,O,0
29002,its,PRP$,IN,for,O,0.5008876143656971,O,0
29003,contributions,NNS,PRP$,its,O,0.24279666803222724,O,0
29004,towards,IN,NNS,contributions,O,0.9212071555373481,O,0
29005,the,DT,IN,towards,O,0.9044107606172334,O,0
29006,training,NN,DT,the,O,0.9242113887750921,O,0
29007,of,IN,NN,training,O,0.644271473439847,O,0
29008,young,JJ,IN,of,O,0.9956302061996449,O,0
29009,scientists,NNS,JJ,young,O,0.8066366243342892,O,0
29010,",",",",NNS,scientists,O,0.0,O,0
29011,notably,RB,",",",",O,0.6358049979516591,O,0
29012,through,IN,RB,notably,O,0.9102826710364604,O,0
29013,the,DT,IN,through,O,0.9044107606172334,O,0
29014,establishment,NN,DT,the,O,0.3469889389594428,O,0
