1639,an,DT,IN,as,O,0.1,O,0
1640,institution,NN,DT,an,O,0.491,O,0
1641,is,VBZ,NN,institution,O,0.502,O,0
1642,dysfunctional,JJ,VBZ,is,O,0.318,O,0
1643,for,IN,JJ,dysfunctional,O,0.389,O,0
1644,self-determined,JJ,IN,for,O,0,O,0
1645,learning,NN,JJ,self-determined,O,0.53,O,0
1646,and,CC,NN,learning,O,0.104,O,0
1647,serves,VBZ,CC,and,O,0.817,O,0
1648,the,DT,VBZ,serves,O,0.895,O,0
1649,creation,NN,DT,the,O,0.268,O,0
1650,of,IN,NN,creation,O,0.639,O,0
1651,a,DT,IN,of,O,0,O,0
1652,consumer,NN,DT,a,O,0.249,O,0
1653,society,NN,NN,consumer,O,0.84,O,0
1654,instead,RB,NN,society,O,0.49,O,0
1655,.,.,RB,instead,"O

According",0,O,0
1656,to,TO,.,.,O,0.911,"O

According",0
1657,Luther,NNP,TO,to,I-PER,0.554,O,1
1658,'s,POS,NNP,Luther,O,0,I-PER,0
1659,notetaker,NN,POS,'s,O,0.631,O,0
1660,Mathesius,NNP,NN,notetaker,I-PER,0.567,O,1
1661,",",",",NNP,Mathesius,O,0,I-PER,0
1662,Luther,NNP,",",",",I-PER,0.554,O,1
1663,thought,VBD,NNP,Luther,O,0.906,I-PER,0
1664,the,DT,VBD,thought,O,0.895,O,0
1665,boy,NN,DT,the,O,0.172,O,0
1666,was,VBD,NN,boy,O,0.96,O,0
1667,a,DT,VBD,was,O,0,O,0
1668,soulless,JJ,DT,a,O,0.844,O,0
1669,mass,NN,JJ,soulless,O,0.566,O,0
1670,of,IN,NN,mass,O,0.639,O,0
1671,flesh,NN,IN,of,O,0.384,O,0
1672,possessed,VBN,NN,flesh,O,0.703,O,0
1673,by,IN,VBN,possessed,O,0.185,O,0
1674,the,DT,IN,by,O,0.895,O,0
1675,devil,NN,DT,the,O,0.3,O,0
1676,",",",",NN,devil,O,0,O,0
1677,and,CC,",",",",O,0.104,O,0
1678,suggested,VBD,CC,and,O,0.875,O,0
1679,that,IN,VBD,suggested,O,0.894,O,0
1680,he,PRP,IN,that,O,0.438,O,0
1681,be,VB,PRP,he,O,0.143,O,0
1682,suffocated,VBN,VB,be,O,0.873,O,0
1683,.,.,VBN,suffocated,"O
Almost",0,O,0
1684,all,PDT,.,.,O,0.087,"O
Almost",0
1685,the,DT,PDT,all,O,0.895,O,0
1686,characteristics,NNS,DT,the,O,0.209,O,0
1687,described,VBN,NNS,characteristics,O,0.297,O,0
1688,in,IN,VBN,described,O,0.472,O,0
1689,Kanner,NNP,IN,in,I-PER,0.513,O,1
1690,'s,POS,NNP,Kanner,O,0,I-PER,0
1691,first,JJ,POS,'s,O,0.383,O,0
1692,paper,NN,JJ,first,O,0.665,O,0
1693,on,IN,NN,paper,O,0.644,O,0
1694,the,DT,IN,on,O,0.895,O,0
1695,subject,NN,DT,the,O,0.87,O,0
1696,",",",",NN,subject,O,0,O,0
1697,notably,RB,",",",",O,0.63,O,0
1698,"""",LQU,RB,notably,O,0,O,0
1699,autistic,JJ,LQU,"""",O,0.131,O,0
1700,aloneness,NN,JJ,autistic,O,0.09,O,0
1701,"""",RQU,NN,aloneness,O,0,O,0
1702,and,CC,RQU,"""",O,0.104,O,0
1703,"""",LQU,CC,and,O,0,O,0
1704,insistence,NN,LQU,"""",O,0.489,O,0
1705,on,IN,NN,insistence,O,0.644,O,0
1706,sameness,NN,IN,on,O,0.802,O,0
1707,"""",RQU,NN,sameness,O,0,O,0
1708,",",",",RQU,"""",O,0,O,0
1709,are,VBP,",",",",O,0.115,O,0
1710,still,RB,VBP,are,O,0.861,O,0
1711,regarded,VBN,RB,still,O,0.759,O,0
1712,as,IN,VBN,regarded,O,0.12,O,0
1713,typical,JJ,IN,as,O,0.929,O,0
1714,of,IN,JJ,typical,O,0.639,O,0
1715,the,DT,IN,of,O,0.895,O,0
1716,autistic,JJ,DT,the,O,0.131,O,0
1717,spectrum,NN,JJ,autistic,O,0.851,O,0
1718,of,IN,NN,spectrum,O,0.639,O,0
1719,disorders,NNS,IN,of,O,0.308,O,0
1720,.,.,NNS,disorders,"O
Kanner",0,O,0
1721,'s,POS,.,.,O,0,"O
Kanner",0
1722,reuse,NN,POS,'s,O,0.782,O,0
1723,of,IN,NN,reuse,O,0.639,O,0
1724,autism,NN,IN,of,O,0.13,O,0
1725,led,VBD,NN,autism,O,0.532,O,0
1726,to,TO,VBD,led,O,0.911,O,0
1727,decades,NNS,TO,to,O,0.284,O,0
1728,of,IN,NNS,decades,O,0.639,O,0
1729,confused,JJ,IN,of,O,0.243,O,0
1730,terminology,NN,JJ,confused,O,0.893,O,0
1731,like,IN,NN,terminology,O,0.541,O,0
1732,infantile,JJ,IN,like,O,0.483,O,0
1733,schizophrenia,NN,JJ,infantile,O,0.805,O,0
1734,",",",",NN,schizophrenia,O,0,O,0
1735,and,CC,",",",",O,0.104,O,0
1736,child,NN,CC,and,O,0.213,O,0
1737,psychiatry,NN,NN,child,O,0.734,O,0
1738,'s,POS,NN,psychiatry,O,0,O,0
1739,focus,NN,POS,'s,O,0.386,O,0
1740,on,IN,NN,focus,O,0.644,O,0
1741,maternal,JJ,IN,on,O,0.566,O,0
1742,deprivation,NN,JJ,maternal,O,0.295,O,0
1743,led,VBD,NN,deprivation,O,0.532,O,0
1744,to,TO,VBD,led,O,0.911,O,0
1745,misconceptions,NNS,TO,to,O,0.59,O,0
1746,of,IN,NNS,misconceptions,O,0.639,O,0
1747,autism,NN,IN,of,O,0.13,O,0
1748,as,IN,NN,autism,O,0.12,O,0
1749,an,DT,IN,as,O,0.1,O,0
1750,infant,NN,DT,an,O,0.482,O,0
1751,'s,POS,NN,infant,O,0,O,0
1752,response,NN,POS,'s,O,0.777,O,0
1753,to,TO,NN,response,O,0.911,O,0
1754,"""",LQU,TO,to,O,0,O,0
1755,refrigerator,NN,LQU,"""",O,0.758,O,0
1756,mothers,NNS,NN,refrigerator,O,0.601,O,0
1757,"""",RQU,NNS,mothers,O,0,O,0
1758,.,.,RQU,"""","O
The",0,O,0
1759,Internet,NNP,.,.,I-MISC,0.495,"O
The",1
1760,has,VBZ,NNP,Internet,O,0.436,I-MISC,0
1761,helped,VBN,VBZ,has,O,0.445,O,0
1762,autistic,JJ,VBN,helped,O,0.131,O,0
1763,individuals,NNS,JJ,autistic,O,0.481,O,0
1764,bypass,VBP,NNS,individuals,O,0.186,O,0
1765,nonverbal,JJ,VBP,bypass,O,0.626,O,0
1766,cues,NNS,JJ,nonverbal,O,0.271,O,0
1767,and,CC,NNS,cues,O,0.104,O,0
1768,emotional,JJ,CC,and,O,0.34,O,0
1769,sharing,NN,JJ,emotional,O,0.824,O,0
1770,that,IN,NN,sharing,O,0.894,O,0
1771,they,PRP,IN,that,O,0.902,O,0
1772,find,VBP,PRP,they,O,0.382,O,0
1773,so,SO,VBP,find,O,0.837,O,0
1774,hard,JJ,SO,so,O,0.435,O,0
1775,to,TO,JJ,hard,O,0.911,O,0
1776,deal,VB,TO,to,O,0.282,O,0
1777,with,IN,VB,deal,O,0.98,O,0
1778,",",",",IN,with,O,0,O,0
1779,and,CC,",",",",O,0.104,O,0
1780,has,VBZ,CC,and,O,0.436,O,0
1781,given,VBN,VBZ,has,O,0.414,O,0
1782,them,PRP,VBN,given,O,0.896,O,0
1783,a,DT,PRP,them,O,0,O,0
1784,way,NN,DT,a,O,0.961,O,0
1785,to,TO,NN,way,O,0.911,O,0
1786,form,VB,TO,to,O,0.391,O,0
1787,online,JJ,VB,form,O,0.645,O,0
1788,communities,NNS,JJ,online,O,0.232,O,0
1789,and,CC,NNS,communities,O,0.104,O,0
1790,work,NN,CC,and,O,0.987,O,0
1791,remotely,RB,NN,work,O,0.767,O,0
1792,.,.,RB,remotely,"O

Another",0,O,0
1793,notable,JJ,.,.,O,0.63,"O

Another",0
1794,high,JJ,JJ,notable,O,0.449,O,0
1795,albedo,NN,JJ,high,O,0.084,O,0
1796,body,NN,NN,albedo,O,0.166,O,0
1797,is,VBZ,NN,body,O,0.502,O,0
1798,Eris,NNP,VBZ,is,I-LOC,0.347,O,1
1799,",",",",NNP,Eris,O,0,I-LOC,0
1800,with,IN,",",",",O,0.98,O,0
1801,an,DT,IN,with,O,0.1,O,0
1802,albedo,NN,DT,an,O,0.084,O,0
1803,of,IN,NN,albedo,O,0.639,O,0
1804,0.86,CD,IN,of,O,0,O,0
1805,.,.,CD,0.86,"O
Studies",0,O,0
1806,by,IN,.,.,O,0.185,"O
Studies",0
1807,the,DT,IN,by,O,0.895,O,0
1808,Hadley,NNP,DT,the,I-ORG,0.431,O,1
1809,Centre,NNP,NNP,Hadley,I-ORG,0.203,I-ORG,1
1810,have,VBP,NNP,Centre,O,0.437,I-ORG,0
1811,investigated,VBN,VBP,have,O,0.498,O,0
1812,the,DT,VBN,investigated,O,0.895,O,0
1813,relative,JJ,DT,the,O,0.765,O,0
1814,(,LRB,JJ,relative,O,0,O,0
1815,generally,RB,LRB,(,O,0.41,O,0
1816,warming,NN,RB,generally,O,0.958,O,0
1817,),RRB,NN,warming,O,0,O,0
1818,effect,NN,RRB,),O,0.327,O,0
1819,of,IN,NN,effect,O,0.639,O,0
1820,albedo,NN,IN,of,O,0.084,O,0
1821,change,NN,NN,albedo,O,0.206,O,0
1822,and,CC,NN,change,O,0.104,O,0
1823,(,LRB,CC,and,O,0,O,0
1824,cooling,NN,LRB,(,O,0.254,O,0
1825,),RRB,NN,cooling,O,0,O,0
1826,effect,NN,RRB,),O,0.327,O,0
1827,of,IN,NN,effect,O,0.639,O,0
1828,carbon,NN,IN,of,O,0.194,O,0
1829,sequestration,NN,NN,carbon,O,0.815,O,0
1830,on,IN,NN,sequestration,O,0.644,O,0
1831,planting,VBG,IN,on,O,0.69,O,0
1832,forests,NNS,VBG,planting,O,0.39,O,0
1833,.,.,NNS,forests,"O
Over",0,O,0
1834,Antarctica,NNP,.,.,I-LOC,0.108,"O
Over",1
1835,they,PRP,NNP,Antarctica,O,0.902,I-LOC,0
1836,average,VBP,PRP,they,O,0.132,O,0
1837,a,DT,VBP,average,O,0,O,0
1838,little,RB,DT,a,O,0.544,O,0
1839,more,JJR,RB,little,O,0.598,O,0
1840,than,IN,JJR,more,O,0.894,O,0
1841,0.8,CD,IN,than,O,0,O,0
1842,.,.,CD,0.8,"O

The",0,O,0
1843,numeric,JJ,.,.,O,0.635,"O

The",0
1844,character,NN,JJ,numeric,O,0.207,O,0
1845,references,NNS,NN,character,O,0.754,O,0
1846,in,IN,NNS,references,O,0.472,O,0
1847,HTML,NNP,IN,in,I-MISC,0.463,O,3
1848,and,CC,NNP,HTML,O,0.104,I-MISC,0
1849,XML,NNP,CC,and,I-MISC,0.995,O,3
1850,are,VBP,NNP,XML,O,0.115,I-MISC,0
1851,"""",LQU,VBP,are,O,0,O,0
1852,&,CC,LQU,"""",O,0,O,0
1853,#,#,CC,&,O,0,O,0
1854,65;,CD,#,#,O,0,O,0
1855,"""",RQU,CD,65;,O,0,O,0
1856,and,CC,RQU,"""",O,0.104,O,0
1857,"""",LQU,CC,and,O,0,O,0
1858,&,CC,LQU,"""",O,0,O,0
1859,#,#,CC,&,O,0,O,0
1860,97;,CD,#,#,O,0,O,0
1861,"""",RQU,CD,97;,O,0,O,0
1862,for,IN,RQU,"""",O,0.389,O,0
1863,upper,JJ,IN,for,O,0.938,O,0
1864,and,CC,JJ,upper,O,0.104,O,0
1865,lower,JJR,CC,and,O,0.551,O,0
1866,case,NN,JJR,lower,O,0.195,O,0
1867,",",",",NN,case,O,0,O,0
1868,respectively,RB,",",",",O,0.776,O,0
1869,.,.,RB,respectively,"O

Alabama",0,O,0
1870,(,LRB,.,.,O,0,"O

Alabama",0
1871,i,NNP,LRB,(,O,0,O,0
1872,i,NNP,NNP,i,O,0,O,0
1873,i,NNP,NNP,i,O,0,O,0
1874,/,NNP,NNP,i,O,0,O,0
1875,l,NNP,NNP,/,O,0,O,0
1876,ə,NNP,NNP,l,O,0,O,0
1877,ˈ,NNP,NNP,ə,O,0,O,0
1878,b,NN,NNP,ˈ,O,0,O,0
1879,æ,NN,NN,b,O,0,O,0
1880,m,NN,NN,æ,O,0,O,0
1881,ə,NNP,NN,m,O,0,O,0
1882,/,NNP,NNP,ə,O,0,O,0
1883,),RRB,NNP,/,O,0,O,0
1884,is,VBZ,RRB,),O,0.502,O,0
1885,a,DT,VBZ,is,O,0,O,0
1886,state,NN,DT,a,O,0.857,O,0
1887,located,VBN,NN,state,O,0.546,O,0
1888,in,IN,VBN,located,O,0.472,O,0
1889,the,DT,IN,in,O,0.895,O,0
1890,southeastern,JJ,DT,the,O,0.847,O,0
1891,region,NN,JJ,southeastern,O,0.761,O,0
1892,of,IN,NN,region,O,0.639,O,0
1893,the,DT,IN,of,O,0.895,O,0
1894,United,NNP,DT,the,I-LOC,0.934,O,1
1895,States,NNPS,NNP,United,I-LOC,0.858,I-LOC,1
1896,of,IN,NNPS,States,I-LOC,0.639,I-LOC,0
1897,America,NNP,IN,of,I-LOC,0.095,I-LOC,1
1898,.,.,NNP,America,"O
It",0,I-LOC,0
1899,is,VBZ,.,.,O,0.502,"O
It",0
1900,bordered,VBN,VBZ,is,O,0.17,O,0
1901,by,IN,VBN,bordered,O,0.185,O,0
1902,Tenn.,NNP,IN,by,I-LOC,0,O,1
1903,to,TO,NNP,Tenn.,O,0.911,I-LOC,0
1904,the,DT,TO,to,O,0.895,O,0
1905,north,NN,DT,the,O,0.627,O,0
1906,",",",",NN,north,O,0,O,0
1907,Georgia,NNP,",",",",I-LOC,0.412,O,1
1908,to,TO,NNP,Georgia,O,0.911,I-LOC,0
1909,the,DT,TO,to,O,0.895,O,0
1910,east,NN,DT,the,O,0.321,O,0
1911,",",",",NN,east,O,0,O,0
1912,Florida,NNP,",",",",I-LOC,0.385,O,1
1913,and,CC,NNP,Florida,O,0.104,I-LOC,0
1914,the,DT,CC,and,O,0.895,O,0
1915,Gulf,NNP,DT,the,I-LOC,0.429,O,1
1916,of,IN,NNP,Gulf,I-LOC,0.639,I-LOC,0
1917,Mexico,NNP,IN,of,I-LOC,0.58,I-LOC,1
1918,to,TO,NNP,Mexico,O,0.911,I-LOC,0
1919,the,DT,TO,to,O,0.895,O,0
1920,south,NN,DT,the,O,0.846,O,0
1921,",",",",NN,south,O,0,O,0
1922,and,CC,",",",",O,0.104,O,0
1923,Mississippi,NNP,CC,and,I-LOC,0.591,O,1
1924,to,TO,NNP,Mississippi,O,0.911,I-LOC,0
1925,the,DT,TO,to,O,0.895,O,0
1926,west,NN,DT,the,O,0.967,O,0
1927,.,.,NN,west,"O
Alabama",0,O,0
1928,ranks,VBZ,.,.,O,0.742,"O
Alabama",0
1929,30th,JJ,VBZ,ranks,O,0.036,O,0
1930,in,IN,JJ,30th,O,0.472,O,0
1931,total,JJ,IN,in,O,0.914,O,0
1932,land,NN,JJ,total,O,0.522,O,0
1933,area,NN,NN,land,O,0.115,O,0
1934,and,CC,NN,area,O,0.104,O,0
1935,ranks,VBZ,CC,and,O,0.742,O,0
1936,second,JJ,VBZ,ranks,O,0.81,O,0
1937,in,IN,JJ,second,O,0.472,O,0
1938,the,DT,IN,in,O,0.895,O,0
1939,size,NN,DT,the,O,0.832,O,0
1940,of,IN,NN,size,O,0.639,O,0
1941,its,PRP$,IN,of,O,0.504,O,0
1942,inland,NN,PRP$,its,O,0.488,O,0
1943,waterways,NNS,NN,inland,O,0.96,O,0
1944,.,.,NNS,waterways,"O
Following",0,O,0
1945,World,NNP,.,.,I-MISC,0.989,"O
Following",1
1946,War,NNP,NNP,World,I-MISC,0.957,I-MISC,1
1947,II,NNP,NNP,War,I-MISC,0.467,I-MISC,3
1948,",",",",NNP,II,O,0,I-MISC,0
1949,Alabama,NNP,",",",",I-LOC,0.083,O,1
1950,experienced,VBD,NNP,Alabama,O,0.36,I-LOC,0
1951,growth,NN,VBD,experienced,O,0.427,O,0
1952,as,IN,NN,growth,O,0.12,O,0
1953,the,DT,IN,as,O,0.895,O,0
1954,economy,NN,DT,the,O,0.323,O,0
1955,of,IN,NN,economy,O,0.639,O,0
1956,the,DT,IN,of,O,0.895,O,0
1957,state,NN,DT,the,O,0.857,O,0
1958,transitioned,VBN,NN,state,O,0.919,O,0
1959,from,IN,VBN,transitioned,O,0.403,O,0
1960,agriculture,NN,IN,from,O,0.079,O,0
1961,to,TO,NN,agriculture,O,0.911,O,0
1962,diversified,JJ,TO,to,O,0.31,O,0
1963,interests,NNS,JJ,diversified,O,0.493,O,0
1964,in,IN,NNS,interests,O,0.472,O,0
1965,heavy,JJ,IN,in,O,0.442,O,0
1966,manufacturing,NN,JJ,heavy,O,0.56,O,0
1967,",",",",NN,manufacturing,O,0,O,0
1968,mineral,NN,",",",",O,0.588,O,0
1969,extraction,NN,NN,mineral,O,0.364,O,0
1970,",",",",NN,extraction,O,0,O,0
1971,education,NN,",",",",O,0.326,O,0
1972,",",",",NN,education,O,0,O,0
1973,and,CC,",",",",O,0.104,O,0
1974,technology,NN,CC,and,O,0.889,O,0
1975,.,.,NN,technology,"O
In",0,O,0
1976,addition,NN,.,.,O,0.068,"O
In",0
1977,",",",",NN,addition,O,0,O,0
1978,the,DT,",",",",O,0.895,O,0
1979,establishment,NN,DT,the,O,0,O,0
1980,or,CC,NN,establishment,O,0.651,O,0
1981,expansion,NN,CC,or,O,0,O,0
1982,of,IN,NN,expansion,O,0.639,O,0
1983,multiple,JJ,IN,of,O,0,O,0
1984,military,JJ,JJ,multiple,O,0.585,O,0
1985,installations,NNS,JJ,military,O,0,O,0
1986,",",",",NNS,installations,O,0,O,0
1987,primarily,RB,",",",",O,0,O,0
1988,those,DT,RB,primarily,O,0.905,O,0
1989,of,IN,DT,those,O,0.639,O,0
1990,the,DT,IN,of,O,0.895,O,0
1991,U.S.,NNP,DT,the,I-ORG,0,O,2
1992,Army,NNP,NNP,U.S.,I-ORG,0,I-ORG,1
1993,and,CC,NNP,Army,O,0.104,I-ORG,0
1994,U.S.,NNP,CC,and,I-ORG,0,O,2
1995,Air,NNP,NNP,U.S.,I-ORG,0,I-ORG,1
1996,Force,NNP,NNP,Air,I-ORG,0,I-ORG,1
1997,",",",",NNP,Force,O,0,I-ORG,0
1998,added,VBD,",",",",O,0,O,0
1999,to,TO,VBD,added,O,0.911,O,0
2000,state,NN,TO,to,O,0.857,O,0
2001,jobs,NNS,NN,state,O,0.508,O,0
2002,.,.,NNS,jobs,"O
The",0,O,0
2003,capital,NN,.,.,O,0.193,"O
The",0
2004,of,IN,NN,capital,O,0.639,O,0
2005,Ala.,NNP,IN,of,I-LOC,0,O,1
2006,is,VBZ,NNP,Ala.,O,0.502,I-LOC,0
2007,Montgomery,NNP,VBZ,is,I-LOC,0.597,O,1
2008,.,.,NNP,Montgomery,"O
The",0,I-LOC,0
2009,largest,JJS,.,.,O,0.526,"O
The",0
2010,city,NN,JJS,largest,O,0.217,O,0
2011,by,IN,NN,city,O,0.185,O,0
2012,population,NN,IN,by,O,0.7,O,0
2013,is,VBZ,NN,population,O,0.502,O,0
2014,Birmingham,NNP,VBZ,is,I-LOC,0.16,O,1
2015,.,.,NNP,Birmingham,"O
The",0,I-LOC,0
2016,largest,JJS,.,.,O,0.526,"O
The",0
2017,city,NN,JJS,largest,O,0.217,O,0
2018,by,IN,NN,city,O,0.185,O,0
2019,total,JJ,IN,by,O,0.914,O,0
2020,land,NN,JJ,total,O,0.522,O,0
2021,area,NN,NN,land,O,0.115,O,0
2022,is,VBZ,NN,area,O,0.502,O,0
2023,Huntsville,NNP,VBZ,is,I-LOC,0.465,O,1
2024,.,.,NNP,Huntsville,"O
Although",0,I-LOC,0
2025,the,DT,.,.,O,0.895,"O
Although",0
2026,origin,NN,DT,the,O,0.654,O,0
2027,of,IN,NN,origin,O,0.639,O,0
2028,Ala.,NNP,IN,of,I-LOC,0,O,1
2029,could,MD,NNP,Ala.,O,0.26,I-LOC,0
2030,be,VB,MD,could,O,0.143,O,0
2031,discerned,VBN,VB,be,O,0.306,O,0
2032,",",",",VBN,discerned,O,0,O,0
2033,sources,NNS,",",",",O,0.846,O,0
2034,disagree,VBP,NNS,sources,O,0.304,O,0
2035,on,IN,VBP,disagree,O,0.644,O,0
2036,its,PRP$,IN,on,O,0.504,O,0
2037,meaning,NN,PRP$,its,O,0.571,O,0
2038,.,.,NN,meaning,"O
This",0,O,0
2039,notion,NN,.,.,O,0.632,"O
This",0
2040,was,VBD,NN,notion,O,0.96,O,0
2041,popularized,VBN,VBD,was,O,0.7,O,0
2042,in,IN,VBN,popularized,O,0.472,O,0
2043,the,DT,IN,in,O,0.895,O,0
2044,1850s,NNS,DT,the,O,0.01,O,0
2045,through,IN,NNS,1850s,O,0.908,O,0
2046,the,DT,IN,through,O,0.895,O,0
2047,writings,NNS,DT,the,O,0.993,O,0
2048,of,IN,NNS,writings,O,0.639,O,0
2049,Alexander,NNP,IN,of,I-PER,0.086,O,1
2050,Beaufort,NNP,NNP,Alexander,I-PER,0.144,I-PER,1
2051,Meek,NNP,NNP,Beaufort,I-PER,0.573,I-PER,1
2052,.,.,NNP,Meek,"O
Scholars",0,I-PER,0
2053,believe,VBP,.,.,O,0.152,"O
Scholars",0
2054,the,DT,VBP,believe,O,0.895,O,0
2055,word,NN,DT,the,O,0.986,O,0
2056,comes,VBZ,NN,word,O,0.229,O,0
2057,from,IN,VBZ,comes,O,0.403,O,0
2058,the,DT,IN,from,O,0.895,O,0
2059,Choctaw,NNP,DT,the,I-MISC,0.214,O,1
2060,alba,NN,NNP,Choctaw,O,0.084,I-MISC,0
2061,(,LRB,NN,alba,O,0,O,0
2062,meaning,VBG,LRB,(,O,0.571,O,0
2063,"""",LQU,VBG,meaning,O,0,O,0
2064,plants,NNS,LQU,"""",O,0.691,O,0
2065,"""",RQU,NNS,plants,O,0,O,0
2066,or,CC,RQU,"""",O,0.651,O,0
2067,"""",LQU,CC,or,O,0,O,0
2068,weeds,NNS,LQU,"""",O,0.965,O,0
2069,"""",RQU,NNS,weeds,O,0,O,0
2070,),RRB,RQU,"""",O,0,O,0
2071,and,CC,RRB,),O,0.104,O,0
2072,amo,NN,CC,and,O,0.097,O,0
2073,(,LRB,NN,amo,O,0,O,0
2074,meaning,VBG,LRB,(,O,0.571,O,0
2075,"""",LQU,VBG,meaning,O,0,O,0
2076,to,TO,LQU,"""",O,0.911,O,0
2077,cut,VB,TO,to,O,0.274,O,0
2078,"""",RQU,VB,cut,O,0,O,0
2079,",",",",RQU,"""",O,0,O,0
2080,"""",LQU,",",",",O,0,O,0
2081,to,TO,LQU,"""",O,0.911,O,0
2082,trim,VB,TO,to,O,0.922,O,0
2083,"""",RQU,VB,trim,O,0,O,0
2084,",",",",RQU,"""",O,0,O,0
2085,or,CC,",",",",O,0.651,O,0
2086,"""",LQU,CC,or,O,0,O,0
2087,to,TO,LQU,"""",O,0.911,O,0
2088,gather,VB,TO,to,O,0.408,O,0
2089,"""",RQU,VB,gather,O,0,O,0
2090,),RRB,RQU,"""",O,0,O,0
2091,.,.,RRB,),"O
Ala.",0,O,0
2092,was,VBD,.,.,O,0.96,"O
Ala.",0
2093,part,NN,VBD,was,O,0.668,O,0
2094,of,IN,NN,part,O,0.639,O,0
2095,the,DT,IN,of,O,0.895,O,0
2096,new,JJ,DT,the,O,0.621,O,0
2097,frontier,NN,JJ,new,O,0.404,O,0
2098,in,IN,NN,frontier,O,0.472,O,0
2099,the,DT,IN,in,O,0.895,O,0
2100,1820s,NNS,DT,the,O,0.008,O,0
2101,and,CC,NNS,1820s,O,0.104,O,0
2102,1830s,NNS,CC,and,O,0.008,O,0
2103,.,.,NNS,1830s,"O
The",0,O,0
2104,economy,NN,.,.,O,0.323,"O
The",0
2105,of,IN,NN,economy,O,0.639,O,0
2106,the,DT,IN,of,O,0.895,O,0
2107,central,JJ,DT,the,O,0.202,O,0
2108,"""",LQU,JJ,central,O,0,O,0
2109,Black,NNP,LQU,"""",I-LOC,0.162,O,1
2110,Belt,NNP,NNP,Black,I-LOC,0.154,I-LOC,1
2111,"""",RQU,NNP,Belt,O,0,I-LOC,0
2112,was,VBD,RQU,"""",O,0.96,O,0
2113,built,VBN,VBD,was,O,0.179,O,0
2114,around,IN,VBN,built,O,0.119,O,0
2115,large,JJ,IN,around,O,0.525,O,0
2116,cotton,NN,JJ,large,O,0.259,O,0
2117,plantations,NNS,NN,cotton,O,0.689,O,0
2118,whose,WP$,NNS,plantations,O,0.975,O,0
2119,owners,NNS,WP$,whose,O,0.663,O,0
2120,built,VBD,NNS,owners,O,0.179,O,0
2121,their,PRP$,VBD,built,O,0.896,O,0
2122,wealth,NN,PRP$,their,O,0.963,O,0
2123,on,IN,NN,wealth,O,0.644,O,0
2124,slave,JJ,IN,on,O,0.833,O,0
2125,labor,NN,JJ,slave,O,0.52,O,0
2126,.,.,NN,labor,"O
While",0,O,0
2127,few,JJ,.,.,O,0.378,"O
While",0
2128,battles,NNS,JJ,few,O,0.141,O,0
2129,were,VBD,NNS,battles,O,0.967,O,0
2130,fought,VBN,VBD,were,O,0.395,O,0
2131,in,IN,VBN,fought,O,0.472,O,0
2132,the,DT,IN,in,O,0.895,O,0
2133,state,NN,DT,the,O,0.857,O,0
2134,",",",",NN,state,O,0,O,0
2135,Alabama,NNP,",",",",I-LOC,0.083,O,1
2136,contributed,VBD,NNP,Alabama,O,0.251,I-LOC,0
2137,about,IN,VBD,contributed,O,0.056,O,0
2138,"120,000",CD,IN,about,O,0,O,0
2139,soldiers,NNS,CD,"120,000",O,0.84,O,0
2140,to,TO,NNS,soldiers,O,0.911,O,0
2141,the,DT,TO,to,O,0.895,O,0
2142,American,NNP,DT,the,I-MISC,0.096,O,1
2143,Civil,NNP,NNP,American,I-MISC,0.218,I-MISC,1
2144,War,NNP,NNP,Civil,I-MISC,0.957,I-MISC,1
2145,.,.,NNP,War,"O
After",0,I-MISC,0
2146,the,DT,.,.,O,0.895,"O
After",0
2147,Civil,NNP,DT,the,I-MISC,0.218,O,1
2148,War,NNP,NNP,Civil,I-MISC,0.957,I-MISC,1
2149,",",",",NNP,War,O,0,I-MISC,0
2150,the,DT,",",",",O,0.895,O,0
2151,state,NN,DT,the,O,0.857,O,0
2152,was,VBD,NN,state,O,0.96,O,0
2153,still,RB,VBD,was,O,0.861,O,0
2154,chiefly,RB,RB,still,O,0.212,O,0
2155,agricultural,JJ,RB,chiefly,O,0.078,O,0
2156,",",",",JJ,agricultural,O,0,O,0
2157,with,IN,",",",",O,0.98,O,0
2158,an,DT,IN,with,O,0.1,O,0
2159,economy,NN,DT,an,O,0.323,O,0
2160,tied,VBN,NN,economy,O,0.909,O,0
2161,to,TO,VBN,tied,O,0.911,O,0
2162,cotton,NN,TO,to,O,0.259,O,0
2163,.,.,NN,cotton,"O
In",0,O,0
2164,1900,CD,.,.,O,0.013,"O
In",0
2165,",",",",CD,1900,O,0,O,0
2166,fourteen,CD,",",",",O,0.398,O,0
2167,Black,NNP,CD,fourteen,I-LOC,0.162,O,1
2168,Belt,NNP,NNP,Black,I-LOC,0.154,I-LOC,1
2169,counties,NNS,NNP,Belt,O,0.262,I-LOC,0
2170,had,VBD,NNS,counties,O,0.431,O,0
2171,more,JJR,VBD,had,O,0.598,O,0
2172,than,IN,JJR,more,O,0.894,O,0
2173,"79,000",CD,IN,than,O,0,O,0
2174,voters,NNS,CD,"79,000",O,0.952,O,0
2175,on,IN,NNS,voters,O,0.644,O,0
2176,the,DT,IN,on,O,0.895,O,0
2177,rolls,NNS,DT,the,O,0.794,O,0
2178,.,.,NNS,rolls,"O
The",0,O,0
2179,Voting,NNP,.,.,I-MISC,0.953,"O
The",1
2180,Rights,NNP,NNP,Voting,I-MISC,0.788,I-MISC,1
